PLACE_NM,COUNTRY_NM,CARD_UTILIIZA_PRICE,CARD_UTILIIZA_CAS_CO,BASE_QUARTER
센텀시티(신세계센텀 등),태국,2741770,8,2020년 1분기
센텀시티(신세계센텀 등),오스트레일리아,2538790,48,2020년 1분기
센텀시티(신세계센텀 등),터키,1411500,7,2020년 1분기
센텀시티(신세계센텀 등),노르웨이,1259900,25,2020년 1분기
센텀시티(신세계센텀 등),아일랜드,1205800,9,2020년 1분기
센텀시티(신세계센텀 등),베네수엘라,1104000,4,2020년 1분기
센텀시티(신세계센텀 등),인도,994500,6,2020년 1분기
센텀시티(신세계센텀 등),파나마,954300,7,2020년 1분기
센텀시티(신세계센텀 등),필리핀,876020,13,2020년 1분기
센텀시티(신세계센텀 등),말레이지아,807500,4,2020년 1분기
센텀시티(신세계센텀 등),오만,789046,5,2020년 1분기
센텀시티(신세계센텀 등),카자흐스탄,771140,19,2020년 1분기
센텀시티(신세계센텀 등),그리스,574300,3,2020년 1분기
센텀시티(신세계센텀 등),스웨덴,531000,2,2020년 1분기
센텀시티(신세계센텀 등),싸이프러스,504700,4,2020년 1분기
센텀시티(신세계센텀 등),남아프리카공화국,454100,2,2020년 1분기
센텀시티(신세계센텀 등),룩셈부르크,412000,2,2020년 1분기
센텀시티(신세계센텀 등),몽고,399360,23,2020년 1분기
센텀시티(신세계센텀 등),포르투칼,396000,1,2020년 1분기
센텀시티(신세계센텀 등),스페인,385140,14,2020년 1분기
센텀시티(신세계센텀 등),벨기에,367420,16,2020년 1분기
센텀시티(신세계센텀 등),멕시코,279730,13,2020년 1분기
센텀시티(신세계센텀 등),크로아티아,272100,5,2020년 1분기
센텀시티(신세계센텀 등),폴란드,256400,1,2020년 1분기
센텀시티(신세계센텀 등),뉴질랜드,248000,1,2020년 1분기
센텀시티(신세계센텀 등),리투아니아,208600,23,2020년 1분기
센텀시티(신세계센텀 등),트리니나드토바고,198600,3,2020년 1분기
센텀시티(신세계센텀 등),슬로베니아,175800,4,2020년 1분기
센텀시티(신세계센텀 등),파키스탄,149500,1,2020년 1분기
센텀시티(신세계센텀 등),이스라엘,148200,1,2020년 1분기
센텀시티(신세계센텀 등),라트비아,140000,1,2020년 1분기
센텀시티(신세계센텀 등),콜롬비아,124200,6,2020년 1분기
센텀시티(신세계센텀 등),칠레,119000,1,2020년 1분기
센텀시티(신세계센텀 등),네덜란드,108000,3,2020년 1분기
센텀시티(신세계센텀 등),푸에르토리코,70600,2,2020년 1분기
센텀시티(신세계센텀 등),벨라루스,58800,5,2020년 1분기
센텀시티(신세계센텀 등),핀란드,58340,3,2020년 1분기
센텀시티(신세계센텀 등),바하마,43000,4,2020년 1분기
센텀시티(신세계센텀 등),오스트리아,36000,1,2020년 1분기
센텀시티(신세계센텀 등),슬로바키아,30600,1,2020년 1분기
센텀시티(신세계센텀 등),자메이카,28400,2,2020년 1분기
센텀시티(신세계센텀 등),라오스,26000,1,2020년 1분기
센텀시티(신세계센텀 등),우크라이나,23400,4,2020년 1분기
센텀시티(신세계센텀 등),스리랑카,18000,1,2020년 1분기
센텀시티(신세계센텀 등),헝가리,17400,2,2020년 1분기
센텀시티(신세계센텀 등),파라과이,12200,1,2020년 1분기
센텀시티(신세계센텀 등),사우디아라비아,9000,2,2020년 1분기
센텀시티(신세계센텀 등),미국,613765955,6079,2020년 2분기
센텀시티(신세계센텀 등),중국,133014043,862,2020년 2분기
센텀시티(신세계센텀 등),싱가폴,120951365,853,2020년 2분기
센텀시티(신세계센텀 등),일본,78207630,397,2020년 2분기
센텀시티(신세계센텀 등),베트남,47600400,73,2020년 2분기
센텀시티(신세계센텀 등),러시아,39481690,298,2020년 2분기
센텀시티(신세계센텀 등),영국,31605532,223,2020년 2분기
센텀시티(신세계센텀 등),홍콩,30096507,400,2020년 2분기
센텀시티(신세계센텀 등),프랑스,25453830,161,2020년 2분기
센텀시티(신세계센텀 등),캐나다,24736770,167,2020년 2분기
센텀시티(신세계센텀 등),독일,11960534,76,2020년 2분기
센텀시티(신세계센텀 등),네덜란드,11458360,52,2020년 2분기
센텀시티(신세계센텀 등),멕시코,10559200,20,2020년 2분기
센텀시티(신세계센텀 등),페루,8968460,23,2020년 2분기
센텀시티(신세계센텀 등),태국,7673970,59,2020년 2분기
센텀시티(신세계센텀 등),인도네시아,7336680,39,2020년 2분기
센텀시티(신세계센텀 등),오스트레일리아,6996040,72,2020년 2분기
센텀시티(신세계센텀 등),몽고,5269960,15,2020년 2분기
센텀시티(신세계센텀 등),필리핀,4836690,38,2020년 2분기
센텀시티(신세계센텀 등),이탈리아,4656600,48,2020년 2분기
센텀시티(신세계센텀 등),스위스,455900,5,2020년 2분기
센텀시티(신세계센텀 등),보스니아헤르체고비나,3806000,1,2020년 2분기
센텀시티(신세계센텀 등),아랍에미레이트,3607839,40,2020년 2분기
센텀시티(신세계센텀 등),남아프리카공화국,3196800,6,2020년 2분기
센텀시티(신세계센텀 등),노르웨이,2239810,33,2020년 2분기
센텀시티(신세계센텀 등),아르헨티나,1870600,8,2020년 2분기
센텀시티(신세계센텀 등),인도,1427700,4,2020년 2분기
센텀시티(신세계센텀 등),아일랜드,1367200,10,2020년 2분기
센텀시티(신세계센텀 등),대만,1316800,15,2020년 2분기
센텀시티(신세계센텀 등),뉴질랜드,1274820,16,2020년 2분기
센텀시티(신세계센텀 등),카타르,886300,19,2020년 2분기
센텀시티(신세계센텀 등),스페인,849370,27,2020년 2분기
센텀시티(신세계센텀 등),바하마,836000,5,2020년 2분기
센텀시티(신세계센텀 등),브루나이드루살렘,830000,7,2020년 2분기
센텀시티(신세계센텀 등),우크라이나,507800,2,2020년 2분기
센텀시티(신세계센텀 등),터키,480100,9,2020년 2분기
센텀시티(신세계센텀 등),브라질,423940,20,2020년 2분기
센텀시티(신세계센텀 등),카자흐스탄,342900,12,2020년 2분기
센텀시티(신세계센텀 등),파나마,313650,14,2020년 2분기
센텀시티(신세계센텀 등),푸에르토리코,309700,14,2020년 2분기
센텀시티(신세계센텀 등),벨기에,309090,14,2020년 2분기
센텀시티(신세계센텀 등),싸이프러스,298000,1,2020년 2분기
센텀시티(신세계센텀 등),핀란드,281750,23,2020년 2분기
센텀시티(신세계센텀 등),크로아티아,239000,1,2020년 2분기
센텀시티(신세계센텀 등),스웨덴,206400,10,2020년 2분기
센텀시티(신세계센텀 등),벨라루스,177450,39,2020년 2분기
센텀시티(신세계센텀 등),말레이지아,171500,9,2020년 2분기
센텀시티(신세계센텀 등),리투아니아,161800,3,2020년 2분기
센텀시티(신세계센텀 등),아제르바이잔,159220,47,2020년 2분기
센텀시티(신세계센텀 등),캄보디아,158000,1,2020년 2분기
센텀시티(신세계센텀 등),그리스,131600,1,2020년 2분기
센텀시티(신세계센텀 등),폴란드,116700,5,2020년 2분기
센텀시티(신세계센텀 등),에스토니아,98600,3,2020년 2분기
센텀시티(신세계센텀 등),가나,98000,1,2020년 2분기
센텀시티(신세계센텀 등),쿠웨이트,97000,2,2020년 2분기
센텀시티(신세계센텀 등),도미니카,88600,2,2020년 2분기
센텀시티(신세계센텀 등),룩셈부르크,85190,2,2020년 2분기
센텀시티(신세계센텀 등),체코,83000,4,2020년 2분기
센텀시티(신세계센텀 등),베네수엘라,52300,2,2020년 2분기
센텀시티(신세계센텀 등),사우디아라비아,50300,2,2020년 2분기
센텀시티(신세계센텀 등),루마니아,41400,3,2020년 2분기
센텀시티(신세계센텀 등),포르투칼,39000,2,2020년 2분기
센텀시티(신세계센텀 등),덴마크,29300,2,2020년 2분기
센텀시티(신세계센텀 등),오스트리아,24100,3,2020년 2분기
센텀시티(신세계센텀 등),헝가리,12000,3,2020년 2분기
센텀시티(신세계센텀 등),오만,9000,1,2020년 2분기
센텀시티(신세계센텀 등),미국,1296405705,10313,2020년 3분기
센텀시티(신세계센텀 등),싱가폴,237756420,1093,2020년 3분기
센텀시티(신세계센텀 등),중국,229846946,1179,2020년 3분기
센텀시티(신세계센텀 등),일본,91319359,565,2020년 3분기
센텀시티(신세계센텀 등),러시아,77124090,305,2020년 3분기
센텀시티(신세계센텀 등),홍콩,44345333,391,2020년 3분기
센텀시티(신세계센텀 등),베트남,42615530,64,2020년 3분기
센텀시티(신세계센텀 등),영국,38108655,303,2020년 3분기
센텀시티(신세계센텀 등),캐나다,36556540,194,2020년 3분기
센텀시티(신세계센텀 등),오스트레일리아,23050980,138,2020년 3분기
센텀시티(신세계센텀 등),프랑스,20910308,215,2020년 3분기
센텀시티(신세계센텀 등),노르웨이,15753070,50,2020년 3분기
센텀시티(신세계센텀 등),이탈리아,11349880,139,2020년 3분기
센텀시티(신세계센텀 등),페루,10271020,16,2020년 3분기
센텀시티(신세계센텀 등),독일,9742760,92,2020년 3분기
센텀시티(신세계센텀 등),인도네시아,8520150,53,2020년 3분기
센텀시티(신세계센텀 등),필리핀,8331360,33,2020년 3분기
센텀시티(신세계센텀 등),네덜란드,7697730,36,2020년 3분기
센텀시티(신세계센텀 등),멕시코,7598600,34,2020년 3분기
센텀시티(신세계센텀 등),대만,5572340,50,2020년 3분기
센텀시티(신세계센텀 등),카자흐스탄,5356310,83,2020년 3분기
센텀시티(신세계센텀 등),덴마크,4624650,17,2020년 3분기
센텀시티(신세계센텀 등),말레이지아,3239980,27,2020년 3분기
센텀시티(신세계센텀 등),아랍에미레이트,3188670,28,2020년 3분기
센텀시티(신세계센텀 등),태국,2974550,17,2020년 3분기
센텀시티(신세계센텀 등),뉴질랜드,2860930,32,2020년 3분기
센텀시티(신세계센텀 등),인도,2614420,14,2020년 3분기
센텀시티(신세계센텀 등),남아프리카공화국,2317200,18,2020년 3분기
센텀시티(신세계센텀 등),캄보디아,2314640,17,2020년 3분기
센텀시티(신세계센텀 등),사우디아라비아,1611640,15,2020년 3분기
센텀시티(신세계센텀 등),스페인,1175230,30,2020년 3분기
센텀시티(신세계센텀 등),푸에르토리코,1037700,24,2020년 3분기
센텀시티(신세계센텀 등),스위스,774000,6,2020년 3분기
센텀시티(신세계센텀 등),브라질,669499,19,2020년 3분기
센텀시티(신세계센텀 등),스리랑카,616700,5,2020년 3분기
센텀시티(신세계센텀 등),크로아티아,572400,2,2020년 3분기
센텀시티(신세계센텀 등),보스니아헤르체고비나,561500,10,2020년 3분기
센텀시티(신세계센텀 등),몽고,546600,30,2020년 3분기
센텀시티(신세계센텀 등),싸이프러스,509600,4,2020년 3분기
센텀시티(신세계센텀 등),터키,476500,9,2020년 3분기
센텀시티(신세계센텀 등),니카라과,455700,11,2020년 3분기
센텀시티(신세계센텀 등),아일랜드,447500,7,2020년 3분기
센텀시티(신세계센텀 등),베네수엘라,381320,12,2020년 3분기
센텀시티(신세계센텀 등),파나마,285900,8,2020년 3분기
센텀시티(신세계센텀 등),아르헨티나,285500,2,2020년 3분기
센텀시티(신세계센텀 등),그리스,270100,3,2020년 3분기
센텀시티(신세계센텀 등),칠레,258000,2,2020년 3분기
센텀시티(신세계센텀 등),이집트,217800,2,2020년 3분기
센텀시티(신세계센텀 등),바하마,189300,7,2020년 3분기
센텀시티(신세계센텀 등),스웨덴,170500,7,2020년 3분기
센텀시티(신세계센텀 등),포르투칼,161900,6,2020년 3분기
센텀시티(신세계센텀 등),우크라이나,154500,3,2020년 3분기
센텀시티(신세계센텀 등),에콰도르,109000,2,2020년 3분기
센텀시티(신세계센텀 등),괌,78000,2,2020년 3분기
센텀시티(신세계센텀 등),탄자니아,68000,1,2020년 3분기
센텀시티(신세계센텀 등),오스트리아,67050,3,2020년 3분기
센텀시티(신세계센텀 등),룩셈부르크,61920,3,2020년 3분기
센텀시티(신세계센텀 등),오만,59200,6,2020년 3분기
센텀시티(신세계센텀 등),핀란드,55200,6,2020년 3분기
센텀시티(신세계센텀 등),리투아니아,51910,4,2020년 3분기
센텀시티(신세계센텀 등),쿠웨이트,44000,1,2020년 3분기
센텀시티(신세계센텀 등),벨라루스,38950,5,2020년 3분기
센텀시티(신세계센텀 등),체코,38720,3,2020년 3분기
센텀시티(신세계센텀 등),우루과이,38000,2,2020년 3분기
센텀시티(신세계센텀 등),헝가리,34900,2,2020년 3분기
센텀시티(신세계센텀 등),조지아,29000,1,2020년 3분기
센텀시티(신세계센텀 등),도미니카,27600,1,2020년 3분기
센텀시티(신세계센텀 등),카타르,26500,3,2020년 3분기
센텀시티(신세계센텀 등),아이슬랜드,8300,1,2020년 3분기
센텀시티(신세계센텀 등),앙골라,7900,1,2020년 3분기
센텀시티(신세계센텀 등),알제리,7000,1,2020년 3분기
센텀시티(신세계센텀 등),미국,988416639,7241,2020년 4분기
센텀시티(신세계센텀 등),중국,346546255,1972,2020년 4분기
센텀시티(신세계센텀 등),싱가폴,198069224,1036,2020년 4분기
센텀시티(신세계센텀 등),러시아,107365780,394,2020년 4분기
센텀시티(신세계센텀 등),일본,68532240,480,2020년 4분기
센텀시티(신세계센텀 등),베트남,61686630,96,2020년 4분기
센텀시티(신세계센텀 등),홍콩,52227333,313,2020년 4분기
센텀시티(신세계센텀 등),영국,40639487,323,2020년 4분기
센텀시티(신세계센텀 등),페루,31386500,36,2020년 4분기
센텀시티(신세계센텀 등),프랑스,26188330,183,2020년 4분기
센텀시티(신세계센텀 등),인도네시아,26043650,54,2020년 4분기
센텀시티(신세계센텀 등),독일,25139839,185,2020년 4분기
센텀시티(신세계센텀 등),캐나다,19928490,216,2020년 4분기
센텀시티(신세계센텀 등),오스트레일리아,15256960,100,2020년 4분기
센텀시티(신세계센텀 등),네덜란드,8422750,21,2020년 4분기
센텀시티(신세계센텀 등),카자흐스탄,8052200,81,2020년 4분기
센텀시티(신세계센텀 등),필리핀,5903216,50,2020년 4분기
센텀시티(신세계센텀 등),뉴질랜드,5800440,11,2020년 4분기
센텀시티(신세계센텀 등),아랍에미레이트,5502880,43,2020년 4분기
센텀시티(신세계센텀 등),파나마,4681400,26,2020년 4분기
센텀시티(신세계센텀 등),대만,4671507,29,2020년 4분기
센텀시티(신세계센텀 등),멕시코,4117620,25,2020년 4분기
센텀시티(신세계센텀 등),인도,3365980,22,2020년 4분기
센텀시티(신세계센텀 등),헝가리,3304800,4,2020년 4분기
센텀시티(신세계센텀 등),이탈리아,2799500,41,2020년 4분기
센텀시티(신세계센텀 등),조지아,2740000,1,2020년 4분기
센텀시티(신세계센텀 등),브라질,2356400,14,2020년 4분기
센텀시티(신세계센텀 등),스위스,2222400,3,2020년 4분기
센텀시티(신세계센텀 등),노르웨이,2172760,45,2020년 4분기
센텀시티(신세계센텀 등),핀란드,1653280,27,2020년 4분기
센텀시티(신세계센텀 등),스페인,1627590,40,2020년 4분기
센텀시티(신세계센텀 등),캄보디아,1515700,8,2020년 4분기
센텀시티(신세계센텀 등),룩셈부르크,1371210,15,2020년 4분기
센텀시티(신세계센텀 등),그리스,1279230,7,2020년 4분기
센텀시티(신세계센텀 등),바하마,1199380,10,2020년 4분기
센텀시티(신세계센텀 등),몽고,990900,25,2020년 4분기
센텀시티(신세계센텀 등),푸에르토리코,952400,6,2020년 4분기
센텀시티(신세계센텀 등),태국,951340,10,2020년 4분기
센텀시티(신세계센텀 등),스웨덴,933990,11,2020년 4분기
센텀시티(신세계센텀 등),칠레,870000,10,2020년 4분기
센텀시티(신세계센텀 등),아일랜드,827900,14,2020년 4분기
센텀시티(신세계센텀 등),아르헨티나,525000,1,2020년 4분기
센텀시티(신세계센텀 등),벨기에,441520,18,2020년 4분기
센텀시티(신세계센텀 등),베네수엘라,323900,7,2020년 4분기
센텀시티(신세계센텀 등),오만,281900,4,2020년 4분기
센텀시티(신세계센텀 등),우즈베키스탄,265600,4,2020년 4분기
센텀시티(신세계센텀 등),남아프리카공화국,256900,10,2020년 4분기
센텀시티(신세계센텀 등),쿠웨이트,208500,5,2020년 4분기
센텀시티(신세계센텀 등),몬테네그로,207000,1,2020년 4분기
센텀시티(신세계센텀 등),오스트리아,195000,7,2020년 4분기
센텀시티(신세계센텀 등),덴마크,180200,3,2020년 4분기
센텀시티(신세계센텀 등),벨라루스,136200,26,2020년 4분기
센텀시티(신세계센텀 등),리투아니아,124000,6,2020년 4분기
센텀시티(신세계센텀 등),카타르,117400,4,2020년 4분기
센텀시티(신세계센텀 등),말레이지아,96500,2,2020년 4분기
센텀시티(신세계센텀 등),터키,82700,3,2020년 4분기
센텀시티(신세계센텀 등),방글라데시,66000,1,2020년 4분기
센텀시티(신세계센텀 등),콜롬비아,55400,6,2020년 4분기
센텀시티(신세계센텀 등),브루나이드루살렘,37500,1,2020년 4분기
센텀시티(신세계센텀 등),사우디아라비아,26700,1,2020년 4분기
센텀시티(신세계센텀 등),바레인,20900,2,2020년 4분기
센텀시티(신세계센텀 등),에스토니아,20800,2,2020년 4분기
센텀시티(신세계센텀 등),폴란드,18000,1,2020년 4분기
센텀시티(신세계센텀 등),우크라이나,15000,1,2020년 4분기
센텀시티(신세계센텀 등),탄자니아,8500,1,2020년 4분기
센텀시티(신세계센텀 등),루마니아,6500,2,2020년 4분기
센텀시티(신세계센텀 등),미국,534744908,3557,2021년 1분기
센텀시티(신세계센텀 등),중국,256674300,365,2021년 1분기
센텀시티(신세계센텀 등),싱가폴,142211058,630,2021년 1분기
센텀시티(신세계센텀 등),영국,42031252,201,2021년 1분기
센텀시티(신세계센텀 등),러시아,41703031,196,2021년 1분기
센텀시티(신세계센텀 등),일본,32908336,233,2021년 1분기
센텀시티(신세계센텀 등),홍콩,28368269,162,2021년 1분기
센텀시티(신세계센텀 등),베트남,17267084,39,2021년 1분기
센텀시티(신세계센텀 등),독일,12080480,46,2021년 1분기
센텀시티(신세계센텀 등),캄보디아,10946697,16,2021년 1분기
센텀시티(신세계센텀 등),캐나다,10457890,113,2021년 1분기
센텀시티(신세계센텀 등),프랑스,9380900,81,2021년 1분기
센텀시티(신세계센텀 등),아랍에미레이트,8724880,16,2021년 1분기
센텀시티(신세계센텀 등),인도네시아,4763480,21,2021년 1분기
센텀시티(신세계센텀 등),페루,396560,15,2021년 1분기
센텀시티(신세계센텀 등),스위스,3827430,13,2021년 1분기
센텀시티(신세계센텀 등),대만,3381300,13,2021년 1분기
센텀시티(신세계센텀 등),이탈리아,2855900,43,2021년 1분기
센텀시티(신세계센텀 등),태국,2741770,8,2021년 1분기
센텀시티(신세계센텀 등),오스트레일리아,2538790,48,2021년 1분기
센텀시티(신세계센텀 등),터키,1411500,7,2021년 1분기
센텀시티(신세계센텀 등),노르웨이,1259900,25,2021년 1분기
센텀시티(신세계센텀 등),아일랜드,1250800,9,2021년 1분기
센텀시티(신세계센텀 등),베네수엘라,1104000,4,2021년 1분기
센텀시티(신세계센텀 등),인도,994500,6,2021년 1분기
센텀시티(신세계센텀 등),파나마,954300,7,2021년 1분기
센텀시티(신세계센텀 등),필리핀,876020,13,2021년 1분기
센텀시티(신세계센텀 등),말레이지아,807500,4,2021년 1분기
센텀시티(신세계센텀 등),오만,789046,5,2021년 1분기
센텀시티(신세계센텀 등),카자흐스탄,771140,19,2021년 1분기
센텀시티(신세계센텀 등),그리스,574300,3,2021년 1분기
센텀시티(신세계센텀 등),스웨덴,531000,2,2021년 1분기
센텀시티(신세계센텀 등),싸이프러스,504700,4,2021년 1분기
센텀시티(신세계센텀 등),남아프리카공화국,454100,2,2021년 1분기
센텀시티(신세계센텀 등),룩셈부르크,412000,2,2021년 1분기
센텀시티(신세계센텀 등),몽고,399360,23,2021년 1분기
센텀시티(신세계센텀 등),포르투칼,39600,1,2021년 1분기
센텀시티(신세계센텀 등),스페인,385140,14,2021년 1분기
센텀시티(신세계센텀 등),벨기에,367420,16,2021년 1분기
센텀시티(신세계센텀 등),멕시코,279730,13,2021년 1분기
센텀시티(신세계센텀 등),크로아티아,272100,5,2021년 1분기
센텀시티(신세계센텀 등),폴란드,256400,1,2021년 1분기
센텀시티(신세계센텀 등),뉴질랜드,248000,1,2021년 1분기
센텀시티(신세계센텀 등),리투아니아,208600,23,2021년 1분기
센텀시티(신세계센텀 등),트리니나드바고,198600,3,2021년 1분기
센텀시티(신세계센텀 등),슬로베니아,175800,4,2021년 1분기
센텀시티(신세계센텀 등),파키스탄,149500,1,2021년 1분기
센텀시티(신세계센텀 등),이스라엘,148200,1,2021년 1분기
센텀시티(신세계센텀 등),라트비아,140000,1,2021년 1분기
센텀시티(신세계센텀 등),콜롬비아,124200,6,2021년 1분기
센텀시티(신세계센텀 등),칠레,119000,1,2021년 1분기
센텀시티(신세계센텀 등),네덜란드,108000,3,2021년 1분기
센텀시티(신세계센텀 등),푸에르토리코,70600,2,2021년 1분기
센텀시티(신세계센텀 등),벨라루스,58800,5,2021년 1분기
센텀시티(신세계센텀 등),핀란드,58340,3,2021년 1분기
센텀시티(신세계센텀 등),바하마,43000,4,2021년 1분기
센텀시티(신세계센텀 등),오스트리아,36000,1,2021년 1분기
센텀시티(신세계센텀 등),슬로바키아,30600,1,2021년 1분기
센텀시티(신세계센텀 등),자메이카,28400,2,2021년 1분기
센텀시티(신세계센텀 등),라오스,26000,1,2021년 1분기
센텀시티(신세계센텀 등),우크라이나,23400,4,2021년 1분기
센텀시티(신세계센텀 등),스리랑카,18000,1,2021년 1분기
센텀시티(신세계센텀 등),헝가리,17400,2,2021년 1분기
센텀시티(신세계센텀 등),파라과이,12200,1,2021년 1분기
센텀시티(신세계센텀 등),사우디아라비아,9000,2,2021년 1분기
송도해수욕장,미국,5683350,202,2020년 1분기
송도해수욕장,러시아,2018140,101,2020년 1분기
송도해수욕장,중국,802897,24,2020년 1분기
송도해수욕장,프랑스,541300,34,2020년 1분기
송도해수욕장,홍콩,539100,11,2020년 1분기
송도해수욕장,일본,453940,16,2020년 1분기
송도해수욕장,영국,396450,18,2020년 1분기
송도해수욕장,독일,353300,19,2020년 1분기
송도해수욕장,캐나다,238200,13,2020년 1분기
송도해수욕장,태국,210600,4,2020년 1분기
송도해수욕장,폴란드,103200,7,2020년 1분기
송도해수욕장,필리핀,102600,3,2020년 1분기
송도해수욕장,대만,99600,8,2020년 1분기
송도해수욕장,아일랜드,83700,4,2020년 1분기
송도해수욕장,오스트레일리아,83500,5,2020년 1분기
송도해수욕장,인도네시아,83400,4,2020년 1분기
송도해수욕장,크로아티아,71100,2,2020년 1분기
송도해수욕장,콜롬비아,69100,81,2020년 1분기
송도해수욕장,페루,67000,1,2020년 1분기
송도해수욕장,콩고,60000,1,2020년 1분기
송도해수욕장,인도,48500,1,2020년 1분기
송도해수욕장,오만,40000,1,2020년 1분기
송도해수욕장,체코,40000,1,2020년 1분기
송도해수욕장,미얀마,38000,1,2020년 1분기
송도해수욕장,리투아니아,32000,1,2020년 1분기
송도해수욕장,스페인,30000,1,2020년 1분기
송도해수욕장,루마니아,23700,2,2020년 1분기
송도해수욕장,벨기에,21500,3,2020년 1분기
송도해수욕장,카자흐스탄,16000,1,2020년 1분기
송도해수욕장,핀란드,16000,1,2020년 1분기
송도해수욕장,싱가폴,15000,1,2020년 1분기
송도해수욕장,베트남,13620,1,2020년 1분기
송도해수욕장,사우디아라비아,12000,1,2020년 1분기
송도해수욕장,우크라이나,5100,1,2020년 1분기
송도해수욕장,스위스,2500,1,2020년 1분기
송도해수욕장,브라질,1900,1,2020년 1분기
송도해수욕장,러시아,13006524,477,2020년 2분기
송도해수욕장,미국,10096185,396,2020년 2분기
송도해수욕장,중국,2463199,52,2020년 2분기
송도해수욕장,프랑스,1049990,54,2020년 2분기
송도해수욕장,독일,825550,55,2020년 2분기
송도해수욕장,영국,676845,37,2020년 2분기
송도해수욕장,네덜란드,519700,14,2020년 2분기
송도해수욕장,일본,483450,14,2020년 2분기
송도해수욕장,캐나다,434900,9,2020년 2분기
송도해수욕장,우크라이나,341810,6,2020년 2분기
송도해수욕장,탄자니아,210000,1,2020년 2분기
송도해수욕장,노르웨이,187900,4,2020년 2분기
송도해수욕장,스웨덴,121500,7,2020년 2분기
송도해수욕장,이탈리아,116300,10,2020년 2분기
송도해수욕장,카자흐스탄,109900,6,2020년 2분기
송도해수욕장,인도네시아,109400,4,2020년 2분기
송도해수욕장,대만,109250,7,2020년 2분기
송도해수욕장,핀란드,105120,5,2020년 2분기
송도해수욕장,덴마크,98000,1,2020년 2분기
송도해수욕장,벨라루스,88000,6,2020년 2분기
송도해수욕장,싱가폴,82000,3,2020년 2분기
송도해수욕장,인도,72000,2,2020년 2분기
송도해수욕장,아일랜드,71200,11,2020년 2분기
송도해수욕장,터키,70900,6,2020년 2분기
송도해수욕장,스위스,64800,4,2020년 2분기
송도해수욕장,홍콩,60500,2,2020년 2분기
송도해수욕장,루마니아,58800,2,2020년 2분기
송도해수욕장,필리핀,57370,2,2020년 2분기
송도해수욕장,폴란드,54500,2,2020년 2분기
송도해수욕장,스페인,51300,3,2020년 2분기
송도해수욕장,오스트레일리아,50600,4,2020년 2분기
송도해수욕장,푸에르토리코,50000,2,2020년 2분기
송도해수욕장,태국,47000,3,2020년 2분기
송도해수욕장,메시코,46700,8,2020년 2분기
송도해수욕장,벨기에,46700,3,2020년 2분기
송도해수욕장,말레이지아,45500,5,2020년 2분기
송도해수욕장,페루,45000,1,2020년 2분기
송도해수욕장,베네수엘라,40100,2,2020년 2분기
송도해수욕장,콜롬비아,40000,2,2020년 2분기
송도해수욕장,베트남,37000,2,2020년 2분기
송도해수욕장,헝가리,17200,2,2020년 2분기
송도해수욕장,오스트리아,16850,2,2020년 2분기
송도해수욕장,리투아니아,15000,1,2020년 2분기
송도해수욕장,뉴질랜드,14000,2,2020년 2분기
송도해수욕장,칠레,4950,2,2020년 2분기
송도해수욕장,체코,4500,1,2020년 2분기
송도해수욕장,바하마,3800,1,2020년 2분기
송도해수욕장,미국,21602836,743,2020년 3분기
송도해수욕장,러시아,6649740,260,2020년 3분기
송도해수욕장,중국,5450482,84,2020년 3분기
송도해수욕장,영국,1400910,76,2020년 3분기
송도해수욕장,독일,1196040,48,2020년 3분기
송도해수욕장,오스트레일리아,1005100,10,2020년 3분기
송도해수욕장,일본,676200,23,2020년 3분기
송도해수욕장,네덜란드,572140,15,2020년 3분기
송도해수욕장,프랑스,553670,33,2020년 3분기
송도해수욕장,캐나다,521800,18,2020년 3분기
송도해수욕장,그리스,494950,8,2020년 3분기
송도해수욕장,이탈리아,433100,11,2020년 3분기
송도해수욕장,크로아티아,302200,7,2020년 3분기
송도해수욕장,태국,242200,7,2020년 3분기
송도해수욕장,스페인,226850,28,2020년 3분기
송도해수욕장,스웨덴,167900,8,2020년 3분기
송도해수욕장,베트남,166000,10,2020년 3분기
송도해수욕장,싱가폴,161600,3,2020년 3분기
송도해수욕장,콜롬비아,160000,2,2020년 3분기
송도해수욕장,필리핀,148720,4,2020년 3분기
송도해수욕장,루마니아,141600,5,2020년 3분기
송도해수욕장,홍콩,136000,3,2020년 3분기
송도해수욕장,대만,126500,9,2020년 3분기
송도해수욕장,멕시코,126000,6,2020년 3분기
송도해수욕장,말레이지아,116950,4,2020년 3분기
송도해수욕장,코스타리카,106000,3,2020년 3분기
송도해수욕장,베네수엘라,104600,3,2020년 3분기
송도해수욕장,탄자니아,92000,3,2020년 3분기
송도해수욕장,사우디아라비아,85000,2,2020년 3분기
송도해수욕장,카자흐스탄,77100,4,2020년 3분기
송도해수욕장,파나마,75000,1,2020년 3분기
송도해수욕장,스위스,72100,8,2020년 3분기
송도해수욕장,핀란드,68100,8,2020년 3분기
송도해수욕장,체코,66000,9,2020년 3분기
송도해수욕장,아랍에미레이트,60000,1,2020년 3분기
송도해수욕장,우크라이나,58300,7,2020년 3분기
송도해수욕장,덴마크,54000,2,2020년 3분기
송도해수욕장,슬로베니아,42200,2,2020년 3분기
송도해수욕장,뉴질랜드,40000,1,2020년 3분기
송도해수욕장,싸이프러스,40000,1,2020년 3분기
송도해수욕장,바하마,30500,1,2020년 3분기
송도해수욕장,헝가리,25100,2,2020년 3분기
